Product_Name,price,Stars,Reviews,Ratings,Specifications
"Panasonic Eluga Z1 Pro (Gold, 64 GB)",₹8900,4.3,847 Reviews,"5,657 Ratings","4 GB RAM , 64 GB ROM , Expandable Upto 128 GB15.72 cm (6.19 inch) HD+ Display13MP + 2MP , 8MP Front Camera4000 mAh Li-ion Polymer BatteryMT6762 (Helio P22) ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Battery and Accessories"
"GIONEE S11 (Royal Blue, 64 GB)",₹8489,2.6,2 Reviews,19 Ratings,"4 GB RAM , 64 GB ROM , Expandable Upto 256 GB15.21 cm (5.99 inch) HD+ Display16MP + 5MP , 16MP Front Camera3410 mAh BatterySnapdragon 430 Octa-core ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories"
"KARBONN Frames S9 (Champagne, 16 GB)",₹8990,4,49 Reviews,337 Ratings,"2 GB RAM , 16 GB ROM , Expandable Upto 64 GB13.21 cm (5.2 inch) HD Display8MP Rear Camera , 8MP + 8MP Dual Front Camera2900 mAh Battery1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for In-Box Accessories"
"KARBONN Frames S9 (Black, 16 GB)",₹8998,4,49 Reviews,337 Ratings,"2 GB RAM , 16 GB ROM , Expandable Upto 64 GB13.21 cm (5.2 inch) HD Display8MP Rear Camera , 8MP + 8MP Dual Front Camera2900 mAh Battery1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for In-Box Accessories"
"ViVO Y21L (Grey, 16 GB)",₹8490,4,195 Reviews,"1,044 Ratings","1 GB RAM , 16 GB ROM , Expandable Upto 128 GB11.43 cm (4.5 inch) HQVGA Display5MP Rear Camera , 2MP Front Camera2000 mAh Batteryqualcomm 0 Dual Core 1.2GHz ProcessorI YEAR VIVO INDIA WARRANTY"
"GIONEE P5L (Black, 16 GB)",₹8040,3.7,200 Reviews,"1,176 Ratings","1 GB RAM , 16 GB ROM , Expandable Upto 128 GB12.7 cm (5 inch) HD Display8MP Rear Camera , 5MP Front Camera2300 mAh Li-Ion Polymer BatteryQuad Core 1.3GHz ProcessorBrand Warranty of 1 Year"
"Coolpad Cool 3 (Midnight Blue, 64 GB)",₹8999,3.6,46 Reviews,593 Ratings,"4 GB RAM , 64 GB ROM , Expandable Upto 128 GB14.48 cm (5.7 inch) HD+ Display8MP Rear Camera3000 mAh BatterySC9863A Processor1 Year"
"ViVO Y90 (Gold, 16 GB)",₹7990,4.4,219 Reviews,"3,208 Ratings","2 GB RAM , 16 GB ROM , Expandable Upto 256 GB15.8 cm (6.22 inch) HD+ Display8MP Rear Camera , 5MP Front Camera4030 mAh Li-ion BatteryMediaTek Helio A22 ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories"
"Micromax Canvas Selfie Lens (Moon Dust Grey, 8 GB)",₹8000,3.8,82 Reviews,516 Ratings,"1 GB RAM , 8 GB ROM , Expandable Upto 32 GB12.9 cm (5.08 inch) HD Display8MP Rear Camera , 5MP Front Camera2800 mAh Battery1 Year Manufacturer Warranty"
"Redmi 6 Pro (Rose Gold, 32 GB)",₹8999,4.3,813 Reviews,"11,202 Ratings","3 GB RAM , 32 GB ROM , Expandable Upto 256 GB14.83 cm (5.84 inch) Full HD+ Display12MP + 5MP , 5MP Front Camera4000 mAh BatteryQualcomm Snapdragon 625 ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Battery and Accessories"
"SAMSUNG Galaxy J2 2018 (Gold, 16 GB)",₹7500,4.3,711 Reviews,"7,622 Ratings","2 GB RAM , 16 GB ROM , Expandable Upto 256 GB12.7 cm (5 inch) Display8MP Rear Camera , 5MP Front Camera2600 mAh BatterySnapdragon 425 ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories"
"Tecno Camon i ACE 2 (Champagne Gold, 32 GB)",₹8354,4.2,20 Reviews,235 Ratings,"2 GB RAM , 32 GB ROM , Expandable Upto 128 GB13.97 cm (5.5 inch) HD+ Display13MP + 0.3MP , 8MP Front Camera3050 mAh Battery1 Year Brand Warranty"
"Tecno Camon i Sky (midnight black, 16 GB)",₹8560,4.1,24 Reviews,249 Ratings,"2 GB RAM , 16 GB ROM13.84 cm (5.45 inch) Display13MP Rear Camera3050 mAh Battery12 Months"
"REDMI 9i (Nature Green, 64 GB)",₹8299,4.3,"19,308 Reviews","3,39,426 Ratings","4 GB RAM , 64 GB ROM , Expandable Upto 512 GB16.59 cm (6.53 inch) HD+ Display13MP Rear Camera , 5MP Front Camera5000 mAh Lithium Polymer BatteryMediaTek Helio G25 ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories"
"REDMI 9i (Sea Blue, 64 GB)",₹8299,4.3,"19,308 Reviews","3,39,426 Ratings","4 GB RAM , 64 GB ROM , Expandable Upto 512 GB16.59 cm (6.53 inch) HD+ Display13MP Rear Camera , 5MP Front Camera5000 mAh Lithium Polymer BatteryMediaTek Helio G25 ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories"
"realme Narzo 30A (Laser Black, 32 GB)",₹8999,4.3,"4,717 Reviews","66,515 Ratings","3 GB RAM , 32 GB ROM , Expandable Upto 256 GB16.54 cm (6.51 inch) HD+ Display13MP + 2MP , 8MP Front Camera6000 mAh BatteryMediaTek Helio G85 Processor1 Year Warranty for Mobile and 6 Months for Accessories"
"realme Narzo 30A (Laser Blue, 32 GB)",₹8999,4.3,"4,717 Reviews","66,515 Ratings","3 GB RAM , 32 GB ROM , Expandable Upto 256 GB16.54 cm (6.51 inch) HD+ Display13MP + 2MP , 8MP Front Camera6000 mAh BatteryMediaTek Helio G85 Processor1 Year Warranty for Mobile and 6 Months for Accessories"
"MOTOROLA E7 Power (Tahiti Blue, 64 GB)",₹8299,4.1,"2,353 Reviews","27,372 Ratings","4 GB RAM , 64 GB ROM , Expandable Upto 1 TB16.54 cm (6.51 inch) HD+ Display13MP + 2MP , 5MP Front Camera5000 mAh BatteryMediaTek Helio G25 Processor1 Year on Handset and 6 Months on Accessories"
"POCO C3 (Arctic Blue, 64 GB)",₹8499,4.3,"11,389 Reviews","1,81,585 Ratings","4 GB RAM , 64 GB ROM , Expandable Upto 512 GB16.59 cm (6.53 inch) HD+ Display13MP + 2MP + 2MP , 5MP Front Camera5000 mAh Li-ion Polymer BatteryMediatek Helio G35 Processor1 Year on Handset and 6 Months on Accessories"
"realme C12 (Power Silver, 32 GB)",₹8999,4.4,"18,290 Reviews","2,96,358 Ratings","3 GB RAM , 32 GB ROM , Expandable Upto 256 GB16.56 cm (6.52 inch) HD+ Display13MP + 2MP + 2MP , 5MP Front Camera6000 mAh Lithium-ion BatteryMediatek Helio G35 ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories"
"realme C12 (Power Blue, 32 GB)",₹8999,4.4,"18,290 Reviews","2,96,358 Ratings","3 GB RAM , 32 GB ROM , Expandable Upto 256 GB16.56 cm (6.52 inch) HD+ Display13MP + 2MP + 2MP , 5MP Front Camera6000 mAh Lithium-ion BatteryMediatek Helio G35 ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories"
"OPPO A12 (Deep Blue, 32 GB)",₹8990,4.4,"3,099 Reviews","48,620 Ratings","3 GB RAM , 32 GB ROM , Expandable Upto 256 GB15.8 cm (6.22 inch) HD+ Display13MP + 2MP , 5MP Front Camera4230 mAh BatteryMediaTek Helio P35 ProcessorBrand Warranty of 1 Year Available for Mobile Including Battery and 6 Months for Accessories"
"OPPO A12 (Flowing Silver, 32 GB)",₹8990,4.4,"3,099 Reviews","48,620 Ratings","3 GB RAM , 32 GB ROM , Expandable Upto 256 GB15.8 cm (6.22 inch) HD+ Display13MP + 2MP , 5MP Front Camera4230 mAh BatteryMediaTek Helio P35 ProcessorBrand Warranty of 1 Year Available for Mobile Including Battery and 6 Months for Accessories"
"MOTOROLA E7 Power (Coral Red, 64 GB)",₹8299,4.1,"2,353 Reviews","27,372 Ratings","4 GB RAM , 64 GB ROM , Expandable Upto 1 TB16.54 cm (6.51 inch) HD+ Display13MP + 2MP , 5MP Front Camera5000 mAh BatteryMediaTek Helio G25 Processor1 Year on Handset and 6 Months on Accessories"
"Infinix Smart 5 (Aegean Blue, 32 GB)",₹7199,4.4,"2,086 Reviews","28,040 Ratings","2 GB RAM , 32 GB ROM , Expandable Upto 256 GB17.32 cm (6.82 inch) HD+ Display13MP + Low Light Sensor , 8MP Front Camera6000 mAh Li-ion Polymer BatteryMediaTek Helio G25 Processor1 Year on Handset and 6 Months on Accessories"
"Infinix Smart 5 (Morandi Green, 32 GB)",₹7199,4.4,"2,086 Reviews","28,040 Ratings","2 GB RAM , 32 GB ROM , Expandable Upto 256 GB17.32 cm (6.82 inch) HD+ Display13MP + Low Light Sensor , 8MP Front Camera6000 mAh Li-ion Polymer BatteryMediaTek Helio G25 Processor1 Year on Handset and 6 Months on Accessories"
"Infinix Smart 5 (7° Purple, 32 GB)",₹7199,4.4,"2,086 Reviews","28,040 Ratings","2 GB RAM , 32 GB ROM , Expandable Upto 256 GB17.32 cm (6.82 inch) HD+ Display13MP + Low Light Sensor , 8MP Front Camera6000 mAh Li-ion Polymer BatteryMediaTek Helio G25 Processor1 Year on Handset and 6 Months on Accessories"
"Infinix Smart 5 (Obsidian Black, 32 GB)",₹7199,4.4,"2,086 Reviews","28,040 Ratings","2 GB RAM , 32 GB ROM , Expandable Upto 256 GB17.32 cm (6.82 inch) HD+ Display13MP + Low Light Sensor , 8MP Front Camera6000 mAh Li-ion Polymer BatteryMediaTek Helio G25 Processor1 Year on Handset and 6 Months on Accessories"
"LG W31 Plus (Midnight Blue, 128 GB)",₹8299,4.1,86 Reviews,882 Ratings,"4 GB RAM , 128 GB ROM , Expandable Upto 512 GB16.56 cm (6.52 inch) HD+ Display13MP + 5MP + 2MP , 8MP Front Camera4000 mAh Lithium Polymer BatteryMediaTek Helio G25 Processor1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for In-box Accessories Including Batteries from the Date of Purchase"
"SAMSUNG Galaxy F02s (Diamond Blue, 32 GB)",₹8999,4.2,122 Reviews,"1,540 Ratings","3 GB RAM , 32 GB ROM , Expandable Upto 1 TB16.55 cm (6.515 inch) HD+ Display13MP + 2MP + 2MP , 5MP Front Camera5000 mAh Lithium-ion BatteryQualcomm Snapdragon 450 (SDM450-F01) Processor1 Year Warranty Provided by the Manufacturer from Date of Purchase"
"POCO C3 (Matte Black, 64 GB)",₹8499,4.3,"11,389 Reviews","1,81,585 Ratings","4 GB RAM , 64 GB ROM , Expandable Upto 512 GB16.59 cm (6.53 inch) HD+ Display13MP + 2MP + 2MP , 5MP Front Camera5000 mAh Li-ion Polymer BatteryMediatek Helio G35 Processor1 Year on Handset and 6 Months on Accessories"
"POCO C3 (Lime Green, 64 GB)",₹8499,4.3,"11,389 Reviews","1,81,585 Ratings","4 GB RAM , 64 GB ROM , Expandable Upto 512 GB16.59 cm (6.53 inch) HD+ Display13MP + 2MP + 2MP , 5MP Front Camera5000 mAh Li-ion Polymer BatteryMediatek Helio G35 Processor1 Year on Handset and 6 Months on Accessories"
"Redmi 8A Dual (Midnight Grey, 32 GB)",₹8199,4.2,944 Reviews,"14,512 Ratings","3 GB RAM , 32 GB ROM , Expandable Upto 512 GB15.8 cm (6.22 inch) HD+ Display13MP + 2MP , 8MP Front Camera5000 mAh Lithium Polymer BatteryQualcomm Snapdragon 439 Processor1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for Inbox Accessories Including Batteries from the Date of Purchase"
"Itel Vision1 (Gradation Green, 32 GB)",₹6999,4.1,"1,855 Reviews","21,429 Ratings","3 GB RAM , 32 GB ROM , Expandable Upto 128 GB15.46 cm (6.088 inch) HD+ Display8MP + 0.3MP , 5MP Front Camera4000 mAh Lithium-ion Polymer BatteryUnisoc SC9863A Octa Core Processor1 Year on Handset with 100 Days Replacement"
"SAMSUNG Galaxy M02 (Gray, 32 GB)",₹8188,4.1,76 Reviews,797 Ratings,"3 GB RAM , 32 GB ROM16.64 cm (6.55 inch) Full HD+ Display13MP + 2MP , 5MP Front Camera5000 mAh BatteryMediaTek MT6739 Processor1 year manufacturer warranty for device and 6 months manufacturer warranty for in-box accessories including batteries from the date of purchase"
"Redmi 9A (Midnight Black, 32 GB)",₹8039,4.3,395 Reviews,"6,332 Ratings","3 GB RAM , 32 GB ROM , Expandable Upto 512 GB16.59 cm (6.53 inch) HD+ Display13MP Rear Camera , 5MP Front Camera5000 mAh BatteryMediaTek Helio G25 Processor1 year manufacturer warranty for device and 6 months manufacturer warranty for in-box accessories including batteries from the date of purchase"
"Redmi 9A (Nature Green, 32 GB)",₹8095,4.3,395 Reviews,"6,332 Ratings","3 GB RAM , 32 GB ROM , Expandable Upto 512 GB16.59 cm (6.53 inch) HD+ Display13MP Rear Camera , 5MP Front Camera5000 mAh BatteryMediaTek Helio G25 Processor1 year manufacturer warranty for device and 6 months manufacturer warranty for in-box accessories including batteries from the date of purchase"
"SAMSUNG Galaxy M01 (Red, 32 GB)",₹8995,4.2,"1,437 Reviews","19,404 Ratings","3 GB RAM , 32 GB ROM , Expandable Upto 512 GB14.48 cm (5.7 inch) HD+ Display13MP + 2MP , 5MP Front Camera4000 mAh Lithium-ion BatteryQualcomm Snapdragon (SDM439) Octa Core Processor1 Year Manufacturer Warranty for Phone and 6 Months Warranty for in the Box Accessories"
"SAMSUNG Galaxy M02 (Black, 32 GB)",₹8499,4.1,76 Reviews,794 Ratings,"3 GB RAM , 32 GB ROM16.64 cm (6.55 inch) Full HD+ Display13MP + 2MP , 5MP Front Camera5000 mAh BatteryMediaTek MT6739 Processor1 year manufacturer warranty for device and 6 months manufacturer warranty for in-box accessories including batteries from the date of purchase"
"realme 3i (Diamond Blue, 32 GB)",₹8499,4.4,"26,421 Reviews","2,99,010 Ratings","3 GB RAM , 32 GB ROM , Expandable Upto 256 GB15.8 cm (6.22 inch) HD+ Display13MP + 2MP , 13MP Front Camera4230 mAh BatteryMediaTek Helio P60 Octa Core 2.0 GHz ProcessorTriple Slots (Dual SIM + Memory Card)Fingerprint Sensor and Face UnlockBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories"
"Itel Vision1 (Gradation Blue, 32 GB)",₹6999,4.1,"1,853 Reviews","21,420 Ratings","3 GB RAM , 32 GB ROM , Expandable Upto 128 GB15.46 cm (6.088 inch) HD+ Display8MP + 0.3MP , 5MP Front Camera4000 mAh Lithium-ion Polymer BatteryUnisoc SC9863A Octa Core Processor1 Year on Handset with 100 Days Replacement"
"realme C3 (Frozen Blue, 32 GB)",₹8999,4.4,"10,681 Reviews","1,41,462 Ratings","3 GB RAM , 32 GB ROM , Expandable Upto 256 GB16.56 cm (6.52 inch) HD+ Display12MP + 2MP , 5MP Front Camera5000 mAh BatteryHelio G70 ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories"
"SAMSUNG Galaxy M02 (Blue, 32 GB)",₹8489,4.1,76 Reviews,794 Ratings,"3 GB RAM , 32 GB ROM16.64 cm (6.55 inch) Full HD+ Display13MP + 2MP , 5MP Front Camera5000 mAh BatteryMediaTek MT6739 Processor1 year manufacturer warranty for device and 6 months manufacturer warranty for in-box accessories including batteries from the date of purchase"
"Redmi 8A Dual (Sky White, 32 GB)",₹8999,4.2,944 Reviews,"14,515 Ratings","3 GB RAM , 32 GB ROM , Expandable Upto 512 GB15.8 cm (6.22 inch) HD+ Display13MP + 2MP , 8MP Front Camera5000 mAh Lithium Polymer BatteryQualcomm Snapdragon 439 Processor1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for Inbox Accessories Including Batteries from the Date of Purchase"
"Nokia C3 (Nordic Blue, 16 GB)",₹8499,3.8,114 Reviews,"1,307 Ratings","2 GB RAM , 16 GB ROM , Expandable Upto 128 GB15.21 cm (5.99 inch) HD+ Display8MP Rear Camera , 5MP Front Camera3040 mAh Lithium-ion BatterySC9863A Octa Core Processor1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for In-box Accessories Including Batteries from the Date of Purchase"
"SAMSUNG Galaxy M02 (Red, 32 GB)",₹8083,4.1,76 Reviews,794 Ratings,"3 GB RAM , 32 GB ROM16.64 cm (6.55 inch) Full HD+ Display13MP + 2MP , 5MP Front Camera5000 mAh BatteryMediaTek MT6739 Processor1 year manufacturer warranty for device and 6 months manufacturer warranty for in-box accessories including batteries from the date of purchase"
"SAMSUNG Galaxy F02s (Diamond Black, 32 GB)",₹8999,4.2,120 Reviews,"1,538 Ratings","3 GB RAM , 32 GB ROM , Expandable Upto 1 TB16.55 cm (6.515 inch) HD+ Display13MP + 2MP + 2MP , 5MP Front Camera5000 mAh Lithium-ion BatteryQualcomm Snapdragon 450 (SDM450-F01) Processor1 Year Warranty Provided by the Manufacturer from Date of Purchase"
"REDMI 8A Dual (Sea Blue, 32 GB)",₹8499,4.3,"3,933 Reviews","52,286 Ratings","2 GB RAM , 32 GB ROM , Expandable Upto 512 GB15.8 cm (6.22 inch) HD+ Display13MP + 2MP , 8MP Front Camera5000 mAh Lithium Polymer BatteryQualcomm Snapdragon 439 Processor1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for Inbox Accessories Including Batteries from the Date of Purchase"
"LAVA Z2 Max (Stroked Blue, 32 GB)",₹7799,4,5 Reviews,28 Ratings,"2 GB RAM , 32 GB ROM , Expandable Upto 256 GB17.78 cm (7 inch) HD+ Display13MP + 2MP , 8MP Front Camera6000 mAh Li-Polymer BatteryMediaTek Helio Quad Core Processor1 Year Handset Warranty and 6 Months Warranty on Accessories"
"SAMSUNG Galaxy M01 (Black, 32 GB)",₹8788,4.2,"1,437 Reviews","19,404 Ratings","3 GB RAM , 32 GB ROM , Expandable Upto 512 GB14.48 cm (5.7 inch) HD+ Display13MP + 2MP , 5MP Front Camera4000 mAh Lithium-ion BatteryQualcomm Snapdragon (SDM439) Octa Core Processor1 Year Manufacturer Warranty for Phone and 6 Months Warranty for in the Box Accessories"
"SAMSUNG M01 core (Blue, 32 GB)",₹6590,3.9,682 Reviews,"7,868 Ratings","2 GB RAM , 32 GB ROM , Expandable Upto 512 GB13.46 cm (5.3 inch) Full HD+ Display8MP Rear Camera , 5MP Front Camera3000 mAh BatteryMediaTek , MT6739WW quad core  Processor1 year manufacturer warranty for device and 6 months manufacturer warranty for in-box accessories including batteries from the date of purchase"
"REDMI 8A Dual (Midnight Grey, 32 GB)",₹8499,4.3,"3,933 Reviews","52,286 Ratings","2 GB RAM , 32 GB ROM , Expandable Upto 512 GB15.8 cm (6.22 inch) HD+ Display13MP + 2MP , 8MP Front Camera5000 mAh Lithium Polymer BatteryQualcomm Snapdragon 439 Processor1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for Inbox Accessories Including Batteries from the Date of Purchase"
"LG W31 (midnight blue, 64 GB)",₹8790,4.1,72 Reviews,896 Ratings,"4 GB RAM , 64 GB ROM16.56 cm (6.52 inch) Display13MP + 2MP , 8MP Dual Front Camera4000 mAh Battery1 Year"
"Redmi 8A (Midnight Black, 32 GB)",₹8988,4.3,"10,664 Reviews","1,36,955 Ratings","3 GB RAM , 32 GB ROM , Expandable Upto 512 GB15.8 cm (6.22 inch) HD+ Display12MP Rear Camera , 8MP Front Camera5000 mAh BatteryQualcomm Snapdragon 439 ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories"
"Redmi 8A (Ocean Blue, 32 GB)",₹8988,4.3,"10,664 Reviews","1,36,955 Ratings","3 GB RAM , 32 GB ROM , Expandable Upto 512 GB15.8 cm (6.22 inch) HD+ Display12MP Rear Camera , 8MP Front Camera5000 mAh BatteryQualcomm Snapdragon 439 ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories"
"SAMSUNG Galaxy M02 (Red, 32 GB)",₹7900,4.1,50 Reviews,561 Ratings,"2 GB RAM , 32 GB ROM16.64 cm (6.55 inch) Full HD+ Display13MP + 2MP , 5MP Front Camera5000 mAh BatteryMediaTek MT6739 Processor1 year manufacturer warranty for device and 6 months manufacturer warranty for in-box accessories including batteries from the date of purchase"
"Lenovo Vibe K5 Plus (Dark Grey, 16 GB)",₹8250,3.9,"31,556 Reviews","1,87,513 Ratings","3 GB RAM , 16 GB ROM , Expandable Upto 128 GB12.7 cm (5 inch) Full HD Display13MP Rear Camera , 5MP Front Camera2750 mAh Li-Ion Polymer BatteryQualcomm Snapdragon 616 Octa Core 1.5GHz ProcessorBrand Warranty of 1 Year"
"LAVA Z10 (Space Grey, 16 GB)",₹8389,3.9,14 Reviews,72 Ratings,"3 GB RAM , 16 GB ROM , Expandable Upto 128 GB12.7 cm (5 inch) HD Display8MP Rear Camera , 5MP Front Camera2620 mAh Battery64-bit ProcessorBrand Warranty of 2 Year Available for Mobile and 6 Months for Accessories"
"SAMSUNG Galaxy M02 (Blue, 32 GB)",₹8999,4.1,50 Reviews,561 Ratings,"2 GB RAM , 32 GB ROM16.64 cm (6.55 inch) Full HD+ Display13MP + 2MP , 5MP Front Camera5000 mAh BatteryMediaTek MT6739 Processor1 year manufacturer warranty for device and 6 months manufacturer warranty for in-box accessories including batteries from the date of purchase"
"Redmi Y2 (Gold, 32 GB)",₹8999,4.5,"8,113 Reviews","1,20,476 Ratings","3 GB RAM , 32 GB ROM , Expandable Upto 256 GB15.21 cm (5.99 inch) HD+ Display12MP + 5MP , 16MP Front Camera3080 mAh Li Polymer BatteryQualcomm Snapdragon 625 ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories"
"SAMSUNG Galaxy F02s (Diamond White, 32 GB)",₹8999,4.2,120 Reviews,"1,538 Ratings","3 GB RAM , 32 GB ROM , Expandable Upto 1 TB16.55 cm (6.515 inch) HD+ Display13MP + 2MP + 2MP , 5MP Front Camera5000 mAh Lithium-ion BatteryQualcomm Snapdragon 450 (SDM450-F01) Processor1 Year Warranty Provided by the Manufacturer from Date of Purchase"
"REDMI 8A Dual (Sky White, 32 GB)",₹7799,4.3,"3,933 Reviews","52,286 Ratings","2 GB RAM , 32 GB ROM , Expandable Upto 512 GB15.8 cm (6.22 inch) HD+ Display13MP + 2MP , 8MP Front Camera5000 mAh Lithium Polymer BatteryQualcomm Snapdragon 439 Processor1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for Inbox Accessories Including Batteries from the Date of Purchase"
"SAMSUNG M01 core (Red, 32 GB)",₹7999,3.9,682 Reviews,"7,868 Ratings","2 GB RAM , 32 GB ROM , Expandable Upto 512 GB13.46 cm (5.3 inch) Full HD+ Display8MP Rear Camera , 5MP Front Camera3000 mAh BatteryMediaTek , MT6739WW quad core  Processor1 year manufacturer warranty for device and 6 months manufacturer warranty for in-box accessories including batteries from the date of purchase"
"Comio X1 Note (Sunrise Gold, 32 GB)",₹8495,3.8,92 Reviews,499 Ratings,"3 GB RAM , 32 GB ROM , Expandable Upto 128 GB15.24 cm (6 inch) Full HD+ Display13MP + 5MP , 8MP Front Camera2900 mAh Battery1 Year Brand Warranty"
"Panasonic Eluga Ray 800 (Gold, 64 GB)",₹8490,3.8,335 Reviews,"3,361 Ratings","4 GB RAM , 64 GB ROM , Expandable Upto 128 GB13.97 cm (5.5 inch) Full HD Display13MP Rear Camera , 8MP Front Camera4000 mAh BatterySC9853I Processor1 year for main device & Six months for battery & Inbox accessories"
"Panasonic Eluga Z (Midnight Blue, 16 GB)",₹8999,3.5,69 Reviews,501 Ratings,"2 GB RAM , 16 GB ROM , Expandable Upto 32 GB12.7 cm (5 inch) HD Display13MP Rear Camera , 5MP Front Camera2050 mAh Li-Polymer Battery1 Year Manufacturer Warranty"
"GIONEE M7 Power (Gold, 64 GB)",₹7999,4.1,407 Reviews,"3,081 Ratings","4 GB RAM , 64 GB ROM , Expandable Upto 256 GB15.24 cm (6 inch) HD+ Display13MP Rear Camera , 8MP Front Camera5000 mAh Li-poly BatteryQualcomm Snapdragon MSM8940 64-bit ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories"
"Honor 7S (Blue, 16 GB)",₹8999,4.1,"11,962 Reviews","1,47,842 Ratings","2 GB RAM , 16 GB ROM , Expandable Upto 256 GB13.84 cm (5.45 inch) Display13MP Rear Camera , 5MP Front Camera3020 mAh BatteryMediatek MT6739 Cortex A53 Processor12 Months on Handset, 6 Months on Battery, 6 Months on Charger & 3 Months on Data Cable"
"XOLO Omega 5.0 (Black, 8 GB)",₹8990,3.8,80 Reviews,566 Ratings,"1 GB RAM , 8 GB ROM , Expandable Upto 32 GB12.7 cm (5 inch) HD Display8MP Rear Camera , 2MP Front Camera2100 mAh Li-Ion BatteryMTK 6592M Processor1 Year Manufacturer Warranty"
"Coolpad Note 6 (Gold/Royal Gold, 32 GB)",₹8579,3.9,146 Reviews,"1,522 Ratings","4 GB RAM , 32 GB ROM13.97 cm (5.5 inch) Display13MP Rear Camera4070 mAh Battery12 Months Warranty"
"Lenovo Vibe K5 Plus (Gold, 16 GB)",₹8200,3.9,"31,556 Reviews","1,87,513 Ratings","3 GB RAM , 16 GB ROM , Expandable Upto 128 GB12.7 cm (5 inch) Full HD Display13MP Rear Camera , 5MP Front Camera2750 mAh Li-Ion Polymer BatteryQualcomm Snapdragon 616 Octa Core 1.5GHz ProcessorBrand Warranty of 1 Year"
"GIONEE S11 (Gold, 64 GB)",₹7999,2.6,2 Reviews,19 Ratings,"4 GB RAM , 64 GB ROM , Expandable Upto 256 GB15.21 cm (5.99 inch) HD+ Display16MP + 5MP , 16MP Front Camera3410 mAh BatterySnapdragon 430 Octa-core ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories"
"GIONEE S11 (Pink, 64 GB)",₹8999,2.6,2 Reviews,19 Ratings,"4 GB RAM , 64 GB ROM , Expandable Upto 256 GB15.21 cm (5.99 inch) HD+ Display16MP + 5MP , 16MP Front Camera3410 mAh BatterySnapdragon 430 Octa-core ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories"
"Tecno Spark 5 (Orange, 32 GB)",₹8999,4.1,4 Reviews,51 Ratings,"2 GB RAM , 32 GB ROM16.76 cm (6.6 inch) Display13MP Rear Camera5000 mAh Battery1 year manufacturer warranty"
"KARBONN Frames S9 (Black, 16 GB)",₹8998,4,49 Reviews,337 Ratings,"2 GB RAM , 16 GB ROM , Expandable Upto 64 GB13.21 cm (5.2 inch) HD Display8MP Rear Camera , 8MP + 8MP Dual Front Camera2900 mAh Battery1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for In-Box Accessories"
"KARBONN Frames S9 (Champagne, 16 GB)",₹8990,4,49 Reviews,337 Ratings,"2 GB RAM , 16 GB ROM , Expandable Upto 64 GB13.21 cm (5.2 inch) HD Display8MP Rear Camera , 8MP + 8MP Dual Front Camera2900 mAh Battery1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for In-Box Accessories"
"GIONEE S11 (Royal Blue, 64 GB)",₹8489,2.6,2 Reviews,19 Ratings,"4 GB RAM , 64 GB ROM , Expandable Upto 256 GB15.21 cm (5.99 inch) HD+ Display16MP + 5MP , 16MP Front Camera3410 mAh BatterySnapdragon 430 Octa-core ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories"
"ViVO Y21L (Grey, 16 GB)",₹8490,4,195 Reviews,"1,044 Ratings","1 GB RAM , 16 GB ROM , Expandable Upto 128 GB11.43 cm (4.5 inch) HQVGA Display5MP Rear Camera , 2MP Front Camera2000 mAh Batteryqualcomm 0 Dual Core 1.2GHz ProcessorI YEAR VIVO INDIA WARRANTY"
